Date Last Researched,Country,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retirement Year,Planned Retirement,Cancellation Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retirement Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL
2023-07-25,Japan,Tsuruga nuclear power plant,1,,,357.0,retired,boiling water reactor,BWR-2,1970.0,2015.0,N,,1966-11-24 00:00:00,1969-10-03 00:00:00,1969-11-16 00:00:00,1970-03-14 00:00:00,2015-04-27 00:00:00,Japan Atomic Power CO,,Japan Atomic Power CO,,340.0,341.0,1070.0,35.7506,136.0197,exact,Tsuruga,,,,Eastern Asia,Asia,L500071,G500507,https://gem.wiki/Tsuruga_nuclear_power_plant
2023-07-25,Japan,Tsuruga nuclear power plant,2,,,1160.0,mothballed,pressurized water reactor,M (4-loop),1987.0,,,,1982-11-06 00:00:00,1986-05-28 00:00:00,1986-06-19 00:00:00,1987-02-17 00:00:00,,Japan Atomic Power CO,,Japan Atomic Power CO,,1108.0,1115.0,3411.0,35.7506,136.0197,exact,Tsuruga,,,,Eastern Asia,Asia,L500071,G500123,https://gem.wiki/Tsuruga_nuclear_power_plant
2023-07-25,Japan,Tsuruga nuclear power plant,3,,,1538.0,shelved,pressurized water reactor,Mitsubishi advanced pressurized water reactor (APWR),,,,,,,,,,Japan Atomic Power CO,,Japan Atomic Power CO,,,,,35.7506,136.0197,exact,Tsuruga,,,,Eastern Asia,Asia,L500071,G500654,https://gem.wiki/Tsuruga_nuclear_power_plant
2023-07-25,Japan,Tsuruga nuclear power plant,4,,,1538.0,shelved,pressurized water reactor,Mitsubishi advanced pressurized water reactor (APWR),,,,,,,,,,Japan Atomic Power CO,,Japan Atomic Power CO,,,,,35.7506,136.0197,exact,Tsuruga,,,,Eastern Asia,Asia,L500071,G500653,https://gem.wiki/Tsuruga_nuclear_power_plant
2023-09-06,Jordan,Qasr-Amra nuclear power plant,1,,,1060.0,cancelled,pressurized water reactor,VVER V-1000,,,,2018.0,,,,,,,,,,,,,31.8328,36.8237,approximate,Azraq,,,Zarqa Governorate,Western Asia,Asia,L500426,G501218,https://gem.wiki/Qasr-Amra_nuclear_power_plant
2023-09-06,Jordan,Qasr-Amra nuclear power plant,2,,,1060.0,cancelled,pressurized water reactor,VVER V-1000,,,,2018.0,,,,,,,,,,,,,31.8328,36.8237,approximate,Azraq,,,Zarqa Governorate,Western Asia,Asia,L500426,G501219,https://gem.wiki/Qasr-Amra_nuclear_power_plant
2023-07-25,Kazakhstan,Aktau nuclear power plant,,,,90.0,retired,fast breeder reactor,BN-350,1973.0,1999.0,N,,1964-10-01 00:00:00,1972-11-01 00:00:00,1973-07-16 00:00:00,1973-07-16 00:00:00,1999-04-22 00:00:00,Ministry Of Energy Of The Republic Of Kazakhstan,,Mangistau Atomic Energy Complex; Kazatomprom,,52.0,52.0,1000.0,43.6092,51.28201,exact,Aktau,Munaily District,,Mangystau Region,Central Asia,Asia,L500211,G500513,https://gem.wiki/Aktau_nuclear_power_plant
2023-08-01,Kazakhstan,Kurchatov nuclear power plant,1,,,300.0,announced,unknown,unknown,,,,,,,,,,,,,,,,,50.7543,78.5322,approximate,Kurchatov,,,East Kazakhstan,Central Asia,Asia,L500360,G500994,https://gem.wiki/Kurchatov_nuclear_power_plant
2023-08-01,Kazakhstan,Kurchatov nuclear power plant,2,,,300.0,announced,unknown,unknown,,,,,,,,,,,,,,,,,50.7543,78.5322,approximate,Kurchatov,,,East Kazakhstan,Central Asia,Asia,L500360,G500995,https://gem.wiki/Kurchatov_nuclear_power_plant
2023-07-25,Kazakhstan,Ulken nuclear power plant,1,,,1200.0,announced,unknown,unknown,2035.0,,,,,,,,,,,,,,,,45.2157,73.9596,approximate,Ulken,,,Almaty Region,Central Asia,Asia,L500361,G500996,https://gem.wiki/Ulken_nuclear_power_plant
2023-07-25,Kazakhstan,Ulken nuclear power plant,2,,,1200.0,announced,unknown,unknown,2035.0,,,,,,,,,,,,,,,,45.2157,73.9596,approximate,Ulken,,,Almaty Region,Central Asia,Asia,L500361,G501220,https://gem.wiki/Ulken_nuclear_power_plant
2023-08-01,Kenya,Tana River nuclear power plant,1,,,1000.0,shelved,unknown,unknown,2036.0,,,,,,,,,Nuclear Power And Energy Agency,,,,,,,-2.575,40.3567,approximate,,,,Tana River County,Sub-Saharan Africa,Africa,L500368,G501009,https://gem.wiki/Tana_River_nuclear_power_plant
2023-07-25,Lithuania,Ignalina nuclear power plant,1,,,1300.0,retired,light water graphite reactor,RBMK-1500,1985.0,2004.0,N,,1977-05-01 00:00:00,1983-10-04 00:00:00,1983-12-31 00:00:00,1985-05-01 00:00:00,2004-12-31 00:00:00,The Republic of Lithuania,,Ignalina Nuclear Power Plant,,1185.0,1500.0,4800.0,55.6023,26.5598,exact,,,Visagino savivaldybė,Utena County,Northern Europe,Europe,L500001,G500001,https://gem.wiki/Ignalina_nuclear_power_plant
2023-07-25,Lithuania,Ignalina nuclear power plant,2,,,1300.0,retired,light water graphite reactor,RBMK-1500,1987.0,2009.0,N,,1978-01-01 00:00:00,1986-12-01 00:00:00,1987-08-20 00:00:00,1987-12-01 00:00:00,2009-12-31 00:00:00,The Republic of Lithuania,,Ignalina Nuclear Power Plant,,1185.0,1500.0,4800.0,55.6023,26.5598,exact,,,Visagino savivaldybė,Utena County,Northern Europe,Europe,L500001,G500002,https://gem.wiki/Ignalina_nuclear_power_plant
2023-09-06,Lithuania,Visaginas nuclear power plant,1,,,1350.0,cancelled,boiling water reactor,unknown,,,,2016.0,,,,,,,,,,,,,55.6062,26.5762,exact,,,Visagino savivaldybė,Utena County,Northern Europe,Europe,L500427,G501221,https://gem.wiki/Visaginas_nuclear_power_plant
2023-09-06,Lithuania,Visaginas nuclear power plant,2,,,1350.0,cancelled,boiling water reactor,unknown,,,,2016.0,,,,,,,,,,,,,55.6062,26.5762,exact,,,Visagino savivaldybė,Utena County,Northern Europe,Europe,L500427,G501222,https://gem.wiki/Visaginas_nuclear_power_plant
2023-07-25,Mexico,Laguna Verde nuclear power plant,1,,,805.0,operating,boiling water reactor,BWR-5,1990.0,,,,1976-09-30 00:00:00,1988-11-07 00:00:00,1989-04-12 00:00:00,1990-07-28 00:00:00,,Comision Federal De Electricidad,,Comision Federal De Electricidad,,777.0,780.0,2317.0,19.7208,-96.4064,exact,,Alto Lucero de Gutiérrez Barrios,,Veracruz,Latin America and the Caribbean,Americas,L500160,G500372,https://gem.wiki/Laguna_Verde_nuclear_power_plant
2023-07-25,Mexico,Laguna Verde nuclear power plant,2,,,803.0,operating,boiling water reactor,BWR-5,1995.0,,,,1977-06-01 00:00:00,1994-09-06 00:00:00,1994-11-11 00:00:00,1995-04-10 00:00:00,,Comision Federal De Electricidad,,Comision Federal De Electricidad,,775.0,780.0,2317.0,19.7208,-96.4064,exact,,Alto Lucero de Gutiérrez Barrios,,Veracruz,Latin America and the Caribbean,Americas,L500160,G500373,https://gem.wiki/Laguna_Verde_nuclear_power_plant
2023-08-01,Mexico,Laguna Verde nuclear power plant,3,,,1400.0,cancelled,unknown,unknown,,,,2023.0,,,,,,Comision Federal De Electricidad,,Comision Federal De Electricidad,,,,,19.7208,-96.4064,exact,,Alto Lucero de Gutiérrez Barrios,,Veracruz,Latin America and the Caribbean,Americas,L500160,G501223,https://gem.wiki/Laguna_Verde_nuclear_power_plant
2023-08-01,Mexico,Laguna Verde nuclear power plant,4,,,1400.0,cancelled,unknown,unknown,,,,2023.0,,,,,,Comision Federal De Electricidad,,Comision Federal De Electricidad,,,,,19.7208,-96.4064,exact,,Alto Lucero de Gutiérrez Barrios,,Veracruz,Latin America and the Caribbean,Americas,L500160,G501224,https://gem.wiki/Laguna_Verde_nuclear_power_plant
2023-07-25,Netherlands,Borssele nuclear power plant,1,,,515.0,operating,pressurized water reactor,KWU 2LP,1973.0,2033.0,Y,,1969-07-01 00:00:00,1973-06-20 00:00:00,1973-07-04 00:00:00,1973-10-26 00:00:00,,N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland,,N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland,,482.0,495.0,1366.0,51.4312,3.7174,exact,,,,Zeeland,Western Europe,Europe,L500205,G500496,https://gem.wiki/Borssele_nuclear_power_plant
2023-08-02,Netherlands,Borssele nuclear power plant,2,,,1650.0,pre-construction,pressurized water reactor,unknown,2035.0,,,,,,,,,,,,,,,,51.4312,3.7174,exact,,,,Zeeland,Western Europe,Europe,L500205,G501225,https://gem.wiki/Borssele_nuclear_power_plant
2023-08-02,Netherlands,Borssele nuclear power plant,3,,,1650.0,pre-construction,pressurized water reactor,unknown,2035.0,,,,,,,,,,,,,,,,51.4312,3.7174,exact,,,,Zeeland,Western Europe,Europe,L500205,G501226,https://gem.wiki/Borssele_nuclear_power_plant
2023-07-25,Netherlands,Dodewaard nuclear power plant,,,,60.0,retired,boiling water reactor,GE design,1969.0,1997.0,N,,1965-05-01 00:00:00,1968-06-24 00:00:00,1968-10-18 00:00:00,1969-03-26 00:00:00,1997-03-26 00:00:00,BV Gemeenschappelijke Kernenergiecentrale Nederland (BV GKN),,BV Gemeenschappelijke Kernenergiecentrale Nederland (BV GKN),,55.0,54.0,183.0,51.8998,5.6868,exact,,,,Gelderland,Western Europe,Europe,L500248,G500594,https://gem.wiki/Dodewaard_nuclear_power_plant
